type,postId,code,username,fullName,isVerified,text,likeCount,replyCount,repostCount,quoteCount,mediaType,media,hashtags,mentions,urls,isReply,isRepost,repostedFrom,timestamp,date,url,scrapedAt,searchQuery
post,3974324545195789263,Dcnox3ygsvP,retnaningsih437,Endang Retnaningsih,False,Kasian mba ini..untuk yang merasa senasib mari berani speakup.,4687,315,935,33,video,"[{'type': 'video', 'url': 'https://scontent-dfw5-1.cdninstagram.com/v/t51.71878-15/787872793_1063792999633185_3577815011631950111_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=105&ig_cache_key=Mzk3NDMyNDU0NTE5NTc4OTI2Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuNjQwLnNkci52aWRlb19kZWZhdWx0X2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=z0oSFhpmyzcQ7kNvwFwQdX1&_nc_oc=AdpBjaiGWQbj0XF97RmAJxcJtn0er6e9OJ0MdVLs-mrAAZq-LWVFQeJ0T_dUTZPRBnY&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-dfw5-1.cdninstagram.com&_nc_gid=nHR7Bzd4S2yfFBvFqGyAlA&_nc_ss=7a22e&oh=00_AQLIjv9zmom8xZhnpi2DQMmZgJW0A7xrA7tuJy0VMJxr6A&oe=6A9955F8', 'videoUrl': 'https://scontent-dfw5-2.cdninstagram.com/o1/v/t16/f2/m84/AQOZYp3OMLXefdoGHqWp8sCNcN5FlsiQdXxcKX04o9GhbfbXrOypdWQ1qmkvorwykfLGqGZDvc1qlK48YoOfY-HiFQyM36r2hjs9sMc.mp4?_nc_cat=100&_nc_sid=5e9851&_nc_ht=scontent-dfw5-2.cdninstagram.com&_nc_ohc=TImw3zlpEZsQ7kNvwGpwD1-&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy41NzYuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxNzkzOTk4NTM3NTM0ODE1MSwiYXNzZXRfYWdlX2RheXMiOjAsInZpX3VzZWNhc2VfaWQiOjEwMTY0LCJkdXJhdGlvbl9zIjoyMTYsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&vs=1b0916acd2b1b2c8&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC82QzQ1QkY0M0E3MzY3MDZBMThBNzFCMTlEMzNDQTE5MV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzIzNDU1NzMwMzY2M0Q4NThBMzZBMUUwRDM0NDM1MjhEX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbulpb5ypTePxUCKAJDMywXQGsYgxJul40YEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHZeieAQA&_nc_gid=nHR7Bzd4S2yfFBvFqGyAlA&_nc_zt=28&_nc_ss=7a22e&oh=00_AQJi7cmlHMFLql-tEhBgYFirnofZ-5Z4oZAkwET5mrfF2w&oe=6A9563A0', 'width': 576, 'height': 1024, 'hasAudio': True}]",[],[],[],False,False,,1787996942,2026-08-29T09:49:02.000Z,https://www.threads.com/t/Dcnox3ygsvP,2026-08-30T01:17:31.871Z,Jokowi
post,3972109388048142198,DcfxHF7mo92,virelananta,Adakal!,False,"Masalah korupsi biarkan Prabowo yg urus. Yg mau lengserkan Prabowo, urusannya dengan saya!",2887,3240,48,42,carousel,"[{'type': 'photo', 'url': 'https://scontent-lga3-3.cdninstagram.com/v/t51.82787-15/787035567_18131320735642523_3243470521115587028_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=102&ig_cache_key=Mzk3MjEwODg2MzY5Mzk4OTU4MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=xd1XYOGQf2AQ7kNvwH-IAqs&_nc_oc=AdqcuEb69Nkr2PP9WETtQmZsSrquEBxz6KDPDeqsiBnlmnyy2gLaqmEuuL3lnhai0Ak&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_gid=-HgmgPx5LURHUNJKqWMLkQ&_nc_ss=7a22e&oh=00_AQIiNNvFFHwHBtSX1mISBOfjvWD4uj0UG0rmpv8TK3LbEg&oe=6A995671', 'width': 1080, 'height': 1919}, {'type': 'photo', 'url': 'https://scontent-lga3-3.cdninstagram.com/v/t51.82787-15/786971505_18131320726642523_4952739352501835862_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ig_cache_key=Mzk3MjEwODg2MDQ5ODA4MzE1Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuNzIwLnNkci5yZWd1bGFyX3Bob3RvLkMzIn0%3D&_nc_ohc=BQTEtJ9J7DQQ7kNvwGNP6a5&_nc_oc=AdqgJSz7qkgbHB6qI4H6Y2lfyuu6g1OBSCnRya1kty5QByxDKWMhaxwSAZtabnIdUXE&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_gid=-HgmgPx5LURHUNJKqWMLkQ&_nc_ss=7a22e&oh=00_AQJ_WQdtIAvLs9Izfpekbpb0HZhplZxGqDK_KboReKxcyA&oe=6A995BFC', 'width': 720, 'height': 1280}]",[],[],[],False,False,,1787732359,2026-08-26T08:19:19.000Z,https://www.threads.com/t/DcfxHF7mo92,2026-08-30T01:17:47.568Z,Prabowo
post,3966500093590836874,DcL1tHYCRaK,kata_hati165,Eddy Widodo,False,"Soeharto membuangnya.
Habibie memecatnya.
Bu Titiek menceraikan nya.
Kalian malah memilihnya.
what a joke.",57997,1739,6305,119,photo,"[{'type': 'photo', 'url': 'https://scontent-lga3-3.cdninstagram.com/v/t51.82787-15/778380975_17983066971111816_4505511501370029832_n.webp?_nc_cat=106&ig_cache_key=Mzk2NjUwMDA5MzU5MDgzNjg3NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuNTcwLnNkci5yZWd1bGFyX3Bob3RvLkMzIn0%3D&_nc_ohc=_KyqL5EEC0EQ7kNvwHKZlb_&_nc_oc=AdqBJ4VYmM6Mi1El-51nXqB2x3sHjHfm7HLsiYOkuFQ9rFcUMavarauZ_o7wbTBKNjE&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_gid=-HgmgPx5LURHUNJKqWMLkQ&_nc_ss=7a22e&oh=00_AQJOFOce80KdSLOa_zsNiPtgAgN8Kdfu0mmipziI51ozuA&oe=6A99681C', 'width': 570, 'height': 380}]",[],[],[],False,False,,1787063679,2026-08-18T14:34:39.000Z,https://www.threads.com/t/DcL1tHYCRaK,2026-08-30T01:17:47.568Z,Prabowo
post,3972919813419907963,DcipYVYATt7,triasambari,Trias Ambari,True,#stillprabowo #prabowo #jagaindonesia,2996,49,79,1,carousel,"[{'type': 'photo', 'url': 'https://scontent-lga3-3.cdninstagram.com/v/t51.82787-15/785945151_18106267892466868_2490712912739423683_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=104&ig_cache_key=Mzk3MjkxOTgwMjQzOTIzMzY3NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=-Ri5QS4oSFEQ7kNvwGJXnIu&_nc_oc=AdqSLjrqVVnMa3QJjUykjQev0w96C0lznQitlU-PA6YdLrEwGTK1bmFy-xnn1c_7oCY&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_gid=-HgmgPx5LURHUNJKqWMLkQ&_nc_ss=7a22e&oh=00_AQKYr_yCu5lKO6Sp2_7Z-ENdSXUW8hiCPM7efS-fVehy2A&oe=6A996036', 'width': 1080, 'height': 1350}, {'type': 'photo', 'url': 'https://scontent-lga3-1.cdninstagram.com/v/t51.82787-15/786391806_18106267895466868_8922192038512568799_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=Mzk3MjkxOTgwMTE4OTMzNDA0Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTA4MC5zZHIucmVndWxhcl9waG90by5DMiJ9&_nc_ohc=4N_uHsKb_3oQ7kNvwE3eo60&_nc_oc=AdqpKvxk5WTf2KMWc7n_9Kp9Ntdg2eR9DXdEvLT5jk218QjVSFfdLNdvHTkNImDpBJE&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_gid=-HgmgPx5LURHUNJKqWMLkQ&_nc_ss=7a22e&oh=00_AQLbPEmUycbo64_zU63xWyTgkIe4beJYP16RV4zA6VU5rQ&oe=6A9954E4', 'width': 1080, 'height': 1350}]","['stillprabowo', 'prabowo', 'jagaindonesia']",[],[],False,False,,1787828970,2026-08-27T11:09:30.000Z,https://www.threads.com/t/DcipYVYATt7,2026-08-30T01:17:47.568Z,Prabowo
post,3965562289160157558,DcIgeQ8E3l2,gedikaly,Gedik Aly Pasha,False,"Tokoh penghancur indonesia dalam 1 frame, The architect, the clown and the nepobaby.",28167,419,4416,71,photo,"[{'type': 'photo', 'url': 'https://scontent-lga3-2.cdninstagram.com/v/t51.82787-15/776576108_18047583788653394_4978545203591276896_n.webp?_nc_cat=101&ig_cache_key=Mzk2NTU2MjI4OTE2MDE1NzU1OA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMjA0OC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=R2JULSQLfYoQ7kNvwF7SFHL&_nc_oc=Adphmx3QdMCHVZsR_chpBVnakPjdPwJlVIpUohXzZqmwE_IOObyBnsz_NtcShlPuS98&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_gid=-HgmgPx5LURHUNJKqWMLkQ&_nc_ss=7a22e&oh=00_AQLJPidvMwvSJ8orcjzZ3MJc2VnFWmCteliCT5sXTqwVuA&oe=6A993E18', 'width': 2048, 'height': 1139}]",[],[],[],False,False,,1786951884,2026-08-17T07:31:24.000Z,https://www.threads.com/t/DcIgeQ8E3l2,2026-08-30T01:17:47.568Z,Prabowo
post,3973136635743407234,Dcjarg5k4yC,muamar.fadlil,Mu'amar Fadlil | TechInv,True,"Bissmillah...
Tetap Bersama Pak Prabowo Subianto 💪

Waktunya muncul 🔥 Biar Paham 🤝",810,57,3,0,carousel,"[{'type': 'photo', 'url': 'https://scontent-lga3-1.cdninstagram.com/v/t51.82787-15/787769305_17983921686103330_5247514316497869554_n.webp?_nc_cat=109&ig_cache_key=Mzk3MzEzNjA2NTU0MDA2Njk3Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMzAwLnNkci5yZWd1bGFyX3Bob3RvLkMzIn0%3D&_nc_ohc=oNL2Bsoa6noQ7kNvwFT4pKc&_nc_oc=AdoGOz9tS8wBIV5tKoiQT8jwq22KOm03lNoAFv9UNzGop93RXpVm981FP744r9OjthU&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_gid=-HgmgPx5LURHUNJKqWMLkQ&_nc_ss=7a22e&oh=00_AQJM3CG0eT5eC2zknnARzBWVfrk31SQK-7iI-oR69LNZmQ&oe=6A996E10', 'width': 300, 'height': 300}, {'type': 'photo', 'url': 'https://scontent-lga3-2.cdninstagram.com/v/t51.82787-15/787366330_17983921677103330_7242308194913000144_n.webp?_nc_cat=105&ig_cache_key=Mzk3MzEzNjA2NTA0NDk3MTc2Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=CliEBhOuDD0Q7kNvwFBCT5V&_nc_oc=AdpizaMXSNgIoZDYNfhiDnVxxbG-HoakBtrSGuKchidQjVfbTvwp1EXZVRXFSdbvStM&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_gid=-HgmgPx5LURHUNJKqWMLkQ&_nc_ss=7a22e&oh=00_AQKdVaMAo4FVHSawDZp0MkcTrgAv2I4jH2jMMm_9ujvgaw&oe=6A9967CF', 'width': 1254, 'height': 1254}]",[],[],[],False,False,,1787854817,2026-08-27T18:20:17.000Z,https://www.threads.com/t/Dcjarg5k4yC,2026-08-30T01:17:47.568Z,Prabowo
post,3972151432925140024,Dcf6q7Rj9Q4,kukukakikukakimumeow,,False,"Wait… Indonesians asking Malaysians to join them criticising Prabowo over the haze??? Never thought THIS would be our bonding moment.

It’s okay, Indonesia. We got you. SEAblings stick together. kan?
Habis jerebu kita sambung gaduh okiesssssssssssss",33241,1075,2975,63,photo,"[{'type': 'photo', 'url': 'https://scontent-lga3-3.cdninstagram.com/v/t51.82787-15/786827984_17932014765365683_3117207104624792947_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=108&ig_cache_key=Mzk3MjE1MTQzMjkyNTE0MDAyNA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuOTE4LnNkci5yZWd1bGFyX3Bob3RvLkMzIn0%3D&_nc_ohc=D2z8s7D0ZgUQ7kNvwEleGe4&_nc_oc=AdrJPH-NpgtsThNssYneAVYwNN8X3wZLnWjoiezYJdoUiFPA2ea2LBTD17HQwDuIbHg&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_gid=-HgmgPx5LURHUNJKqWMLkQ&_nc_ss=7a22e&oh=00_AQL9E7xBqC0qsG_DVwOchTmdlExaiDKtFfmjUwsvQJEItA&oe=6A9954C4', 'width': 918, 'height': 592}]",[],[],[],False,False,,1787737372,2026-08-26T09:42:52.000Z,https://www.threads.com/t/Dcf6q7Rj9Q4,2026-08-30T01:17:47.568Z,Prabowo
post,3974173068151200167,DcnGVlzE5mn,reno_rdh,Reno,True,Saya Bersama Bapak Prabowo Subianto🇮🇩❤️,354,25,9,0,video,"[{'type': 'video', 'url': 'https://scontent-lga3-1.cdninstagram.com/v/t51.71878-15/782413345_1767671517615973_6758167163186428405_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=111&ig_cache_key=Mzk3NDE3MzA2ODE1MTIwMDE2Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuNjQwLnNkci52aWRlb19kZWZhdWx0X2NvdmVyX2ZyYW1lLkMzIn0%3D&_nc_ohc=rGvxfcJH3GMQ7kNvwExNdrq&_nc_oc=AdoO1uLmsYq7_4RHQiBgdKlyn-T9ba7UtbRtsNqRZhtB2Jo3L6A51J_kQltN1We7qDw&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_gid=-HgmgPx5LURHUNJKqWMLkQ&_nc_ss=7a22e&oh=00_AQIAOzV5YuK7zzGsWY5lAL3nQye5loTH2ZX1JJT0RfZuZA&oe=6A9951CB', 'videoUrl': 'https://scontent-lga3-3.cdninstagram.com/o1/v/t16/f2/m84/AQPHbVEatH0Cph4FCDh15Cb_b3WvTqwIhZaoTryt40FBN6jtn5lONg0m83XZldyUPQZcpRzeMqxw5UP2Hqx8zCaiQ3-ONy1FL62Ri4A.mp4?_nc_cat=102&_nc_sid=5e9851&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_ohc=YLkF1Eh6BQQQ7kNvwHAD_Dk&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uRkVFRC5DMy43MTYuZGFzaF9iYXNlbGluZV8xX3YxIiwieHB2X2Fzc2V0X2lkIjoxODA5MjgxNDM1NjIzNzQyNiwiYXNzZXRfYWdlX2RheXMiOjAsInZpX3VzZWNhc2VfaWQiOjEwMTY0LCJkdXJhdGlvbl9zIjoxNiwidXJsZ2VuX3NvdXJjZSI6Ind3dyJ9&ccb=17-1&vs=872982037202a260&_nc_vs=HBksFQIYTGlnX2JhY2tmaWxsX3RpbWVsaW5lX3ZvZC81QzQ2MDFFNTZDM0IzRkFGMDkxQzdEOThEN0M2QTVBNV92aWRlb19kYXNoaW5pdC5tcDQVAALIARIAFQIYUWlnX3hwdl9wbGFjZW1lbnRfcGVybWFuZW50X3YyLzkzNDVERUYyMkNENDY1OEIxODlERUI0NkQ0MzA1OUIwX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACbksYbLs9SjQBUCKAJDMywXQC_XCj1wo9cYEmRhc2hfYmFzZWxpbmVfMV92MREAdeoHZeieAQA&_nc_gid=-HgmgPx5LURHUNJKqWMLkQ&_nc_ss=7a22e&_nc_zt=28&oh=00_AQJcmIGkmEblf5QnGFhs7s4Wxp8gm76VuLATPQqthgyLpw&oe=6A956D7A', 'width': 1088, 'height': 1936, 'hasAudio': True}]",[],[],[],False,False,,1787978458,2026-08-29T04:40:58.000Z,https://www.threads.com/t/DcnGVlzE5mn,2026-08-30T01:17:47.568Z,Prabowo
post,3974266289217623121,DcnbiIroFRR,dustin_1101,,False,"Mau sampai mulutmu jebol, kami tetap prabowo 😘",998,196,81,4,carousel,"[{'type': 'photo', 'url': 'https://scontent-lga3-2.cdninstagram.com/v/t51.82787-15/789997221_17980798746118970_8036579181903640242_n.webp?_nc_cat=107&ig_cache_key=Mzk3NDI2NTk2NDUyNjczNTY2NA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=8zOJHN-tcBwQ7kNvwEI7VVM&_nc_oc=AdqRMKxQEXh-7eumTcCY3ixqKgn5cgKxoiVpgc_giH58s3tw9aZA_bBOxKkGG_yHUBo&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_gid=-HgmgPx5LURHUNJKqWMLkQ&_nc_ss=7a22e&oh=00_AQKJOGQUdvmE1xdh4vAAWq3c_o8H4XvrJVbVa2SyUv4BVw&oe=6A994A43', 'width': 1254, 'height': 1254}, {'type': 'photo', 'url': 'https://scontent-lga3-1.cdninstagram.com/v/t51.82787-15/790113434_17980798734118970_3832969859394696153_n.webp?_nc_cat=111&ig_cache_key=Mzk3NDI2NTk2NDI4MzM2MjIwNg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=SFfilSYmrV4Q7kNvwFFr3d6&_nc_oc=AdpWN1GlIDWn7r7GqfdZ3hyjisndgUNrxVLB_ZgZOw0PFJxHvy3g5jwl-DehFWUMqW8&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_gid=-HgmgPx5LURHUNJKqWMLkQ&_nc_ss=7a22e&oh=00_AQJedArY7sgEA-fHP1h3DGOGfLyGTVRFMhMNpKplq715Bg&oe=6A996D7B', 'width': 1254, 'height': 1254}, {'type': 'photo', 'url': 'https://scontent-lga3-2.cdninstagram.com/v/t51.82787-15/788102691_17980798743118970_1583091316692220839_n.webp?_nc_cat=105&ig_cache_key=Mzk3NDI2NTk2NTM2NTUwNjA0Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=PXWkUNYfjdwQ7kNvwEGwWBD&_nc_oc=AdqUrJ1QcUfDb1sKareo6NyaJBZmFTbwS-rXyfXGkcjd_yRHn7LqVVs_D3IRIQ1CmeE&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-2.cdninstagram.com&_nc_gid=-HgmgPx5LURHUNJKqWMLkQ&_nc_ss=7a22e&oh=00_AQL1hJI-Ljebs0raDb5qIV6lIB7kpg2-VXlMljsQfvBO5g&oe=6A9964F4', 'width': 1254, 'height': 1254}, {'type': 'photo', 'url': 'https://scontent-lga3-1.cdninstagram.com/v/t51.82787-15/789342424_17980798719118970_1923957507785920413_n.webp?_nc_cat=110&ig_cache_key=Mzk3NDI2NTk2NDI0OTgwMzU2OA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMTI1NC5zZHIucmVndWxhcl9waG90by5DMiJ9&_nc_ohc=_6UXyntxbI0Q7kNvwGdqoYd&_nc_oc=Ado3VuZ04rX1tuE4VL5tO3b_EvQNONTOI-V7WVRuSCLSkYMEBCcqdDxqbNzbEsbNfnM&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_gid=-HgmgPx5LURHUNJKqWMLkQ&_nc_ss=7a22e&oh=00_AQLY8KaqNPvpSjy1VmWlB-xA1tQR4S3A8sEgFasF_tNWdg&oe=6A996905', 'width': 1254, 'height': 1254}]",[],[],[],False,False,,1787989482,2026-08-29T07:44:42.000Z,https://www.threads.com/t/DcnbiIroFRR,2026-08-30T01:17:47.568Z,Prabowo
post,3973636630771706706,DclMXZjoKtS,bllue.monday___,Kamila,False,"7 dosa besar prabowo:

1. mbg
2. kopdes
3. food estate
4. rupiah turun
5. deforestasi 
6. ruu tni & polri
7. mengira dosanya cuma 7",10996,206,922,8,text,[],[],[],[],False,False,,1787914421,2026-08-28T10:53:41.000Z,https://www.threads.com/t/DclMXZjoKtS,2026-08-30T01:17:47.568Z,Prabowo
post,3974093219775453881,Dcm0LpNARq5,alimato.teacher,"Alimato, S. Pd., M. Pd., Gr.",False,"Tak perlu banyak cakap! Cukup gambar ini yang berbicara. 
Pak Prabowo itu sudah selesai dengan dirinya sendiri. Fokus beliau sekarang adalah memakmurkan rakyatnya. Memang gak gampang! Tapi sepertinya beliau tak gampang menyerah kendatipun di buly habis-habisan sama para pembencinya. 
Sehat selalu Pak Prabowo!! 😊😊",73,73,1,0,photo,"[{'type': 'photo', 'url': 'https://scontent-lga3-3.cdninstagram.com/v/t51.82787-15/787410496_18065795156565468_2197041931789683026_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=106&ig_cache_key=Mzk3NDA5MzIxOTc3NTQ1Mzg4MQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkZFRUQueHBpZHMuMTM2OC5zZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=thXrtkja3eAQ7kNvwGJc83Y&_nc_oc=AdqAmAF57-8Bc7Njxa5WyLiAd6fafnkE9f7QNJZhguo1yrQs65GHme92iP3362R7MmM&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-3.cdninstagram.com&_nc_gid=-HgmgPx5LURHUNJKqWMLkQ&_nc_ss=7a22e&oh=00_AQLlbfoqAySzNIshWv26WygFbWNF2gQGgGBf8BTBA13fow&oe=6A996FEC', 'width': 1368, 'height': 2208}]",[],[],[],False,False,,1787968851,2026-08-29T02:00:51.000Z,https://www.threads.com/t/Dcm0LpNARq5,2026-08-30T01:17:47.568Z,Prabowo
post,3972114479152559902,DcfyRLZEvce,adlin.alaniah,,False,"Punya la teruk jerebu, bodoh betul Prabowo 😪",20370,279,985,10,carousel,"[{'type': 'photo', 'url': 'https://scontent-lga3-1.cdninstagram.com/v/t51.82787-15/786768660_17985281082103130_6542961994636700101_n.jpg?stp=cp6_dst-jpegr_e35_tt6&_nc_cat=109&ig_cache_key=Mzk3MjExMzg0MDgyNDkyMDk5Mg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMzA3Mi5oZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=L_j2nfPdBgEQ7kNvwHBtT0g&_nc_oc=Adog4221egAoqFTiRCewg4hbpcw_2xkmKylFODtrAIJpbWKmxTm2gQImiO77TTfgVs4&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_gid=-HgmgPx5LURHUNJKqWMLkQ&_nc_ss=7a22e&oh=00_AQKxdes1InQm_6CreRqX3d1WnyJo-0jaPuvsh5fgLcNc3w&oe=6A995AD9', 'width': 3072, 'height': 4096}, {'type': 'photo', 'url': 'https://scontent-lga3-1.cdninstagram.com/v/t51.82787-15/786811094_17985281091103130_6339084489159466173_n.jpg?stp=cp6_dst-jpegr_e35_tt6&_nc_cat=111&ig_cache_key=Mzk3MjExMzg0ODY1OTg4NjYzMw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6IkNBUk9VU0VMX0lURU0ueHBpZHMuMjMwNC5oZHIucmVndWxhcl9waG90by5DMyJ9&_nc_ohc=uzOBnZsudj0Q7kNvwEiZxQr&_nc_oc=AdoTb_gHt2vQD57AHt6N0DP4kJGP2LekWrd0y2pX8bE_YfQ5faaVzD6SduwxfyuQbkE&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_ht=scontent-lga3-1.cdninstagram.com&_nc_gid=-HgmgPx5LURHUNJKqWMLkQ&_nc_ss=7a22e&oh=00_AQKlDDgVlGgnVLovf7hgHC0hCnCQ9nMWjFqFL6w6akjqhA&oe=6A995590', 'width': 2304, 'height': 4096}]",[],[],[],False,False,,1787732966,2026-08-26T08:29:26.000Z,https://www.threads.com/t/DcfyRLZEvce,2026-08-30T01:17:47.569Z,Prabowo
